,map_name,started,weap_name,d_reason,d_category
0,Miramar,2020-08-16T17:13:20.1316053Z,WeapFNFal_C,TorsoShot,Damage_Gun
1,Miramar,2020-08-16T17:13:20.1316053Z,WeapSCAR-L_C,PelvisShot,Damage_Gun
2,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,TorsoShot,Damage_Gun
3,Miramar,2020-08-16T17:13:20.1316053Z,WeapSCAR-L_C,HeadShot,Damage_Gun
4,Miramar,2020-08-16T17:13:20.1316053Z,WeapFNFal_C,TorsoShot,Damage_Gun
5,Miramar,2020-08-16T17:13:20.1316053Z,WeapBerylM762_C,HeadShot,Damage_Gun
6,Miramar,2020-08-16T17:13:20.1316053Z,WeapBerylM762_C,TorsoShot,Damage_Gun
7,Miramar,2020-08-16T17:13:20.1316053Z,PlayerFemale_A_C,None,Damage_Groggy
8,Miramar,2020-08-16T17:13:20.1316053Z,PlayerMale_A_C,None,Damage_Groggy
9,Miramar,2020-08-16T17:13:20.1316053Z,PlayerMale_A_C,None,Damage_Groggy
10,Miramar,2020-08-16T17:13:20.1316053Z,PlayerFemale_A_C,None,Damage_Groggy
11,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,TorsoShot,Damage_Gun
12,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,HeadShot,Damage_Gun
13,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,TorsoShot,Damage_Gun
14,Miramar,2020-08-16T17:13:20.1316053Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
15,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,HeadShot,Damage_Gun
16,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,TorsoShot,Damage_Gun
17,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,TorsoShot,Damage_Gun
18,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,TorsoShot,Damage_Gun
19,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,TorsoShot,Damage_Gun
20,Miramar,2020-08-16T17:13:20.1316053Z,WeapFNFal_C,PelvisShot,Damage_Gun
21,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,HeadShot,Damage_Gun
22,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,ArmShot,Damage_Gun
23,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,HeadShot,Damage_Gun
24,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,TorsoShot,Damage_Gun
25,Miramar,2020-08-16T17:13:20.1316053Z,WeapAK47_C,TorsoShot,Damage_Gun
26,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,TorsoShot,Damage_Gun
27,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,TorsoShot,Damage_Gun
28,Miramar,2020-08-16T17:13:20.1316053Z,PlayerMale_A_C,None,Damage_Groggy
29,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,HeadShot,Damage_Gun
30,Miramar,2020-08-16T17:13:20.1316053Z,WeapAK47_C,TorsoShot,Damage_Gun
31,Miramar,2020-08-16T17:13:20.1316053Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
32,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,LegShot,Damage_Gun
33,Miramar,2020-08-16T17:13:20.1316053Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
34,Miramar,2020-08-16T17:13:20.1316053Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
35,Miramar,2020-08-16T17:13:20.1316053Z,WeapSKS_C,ArmShot,Damage_Gun
36,Miramar,2020-08-16T17:13:20.1316053Z,WeapHK416_C,TorsoShot,Damage_Gun
37,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,LegShot,Damage_Gun
38,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,TorsoShot,Damage_Gun
39,Miramar,2020-08-16T17:13:20.1316053Z,PlayerFemale_A_C,None,Damage_Groggy
40,Miramar,2020-08-16T17:13:20.1316053Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
41,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,TorsoShot,Damage_Gun
42,Miramar,2020-08-16T17:13:20.1316053Z,PlayerFemale_A_C,None,Damage_Groggy
43,Miramar,2020-08-16T17:13:20.1316053Z,WeapMini14_C,TorsoShot,Damage_Gun
44,Miramar,2020-08-16T17:13:20.1316053Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
45,Miramar,2020-08-16T17:13:20.1316053Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
46,Miramar,2020-08-16T17:13:20.1316053Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
47,Miramar,2020-08-16T17:13:20.1316053Z,PlayerFemale_A_C,None,Damage_Groggy
48,Miramar,2020-08-16T17:13:20.1316053Z,PlayerFemale_A_C,None,Damage_Groggy
49,Miramar,2020-08-16T17:13:20.1316053Z,WeapSKS_C,LegShot,Damage_Gun
50,Miramar,2020-08-16T17:13:20.1316053Z,PlayerFemale_A_C,None,Damage_Groggy
51,Miramar,2020-08-16T17:13:20.1316053Z,PlayerFemale_A_C,None,Damage_Groggy
52,Miramar,2020-08-16T17:13:20.1316053Z,WeapBerylM762_C,HeadShot,Damage_Gun
53,Miramar,2020-08-16T17:13:20.1316053Z,WeapBerylM762_C,HeadShot,Damage_Gun
54,Miramar,2020-08-16T17:13:20.1316053Z,PlayerMale_A_C,None,Damage_Groggy
55,Miramar,2020-08-16T17:13:20.1316053Z,WeapBerylM762_C,TorsoShot,Damage_Gun
56,Miramar,2020-08-16T17:13:20.1316053Z,WeapBerylM762_C,HeadShot,Damage_Gun
57,Miramar,2020-08-16T17:13:20.1316053Z,WeapBerylM762_C,TorsoShot,Damage_Gun
58,Miramar,2020-08-16T17:13:20.1316053Z,PlayerFemale_A_C,None,Damage_Groggy
59,Miramar,2020-08-16T17:13:20.1316053Z,WeapAUG_C,TorsoShot,Damage_Gun
60,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapHK416_C,TorsoShot,Damage_Gun
61,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapBerylM762_C,TorsoShot,Damage_Gun
62,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapBerylM762_C,HeadShot,Damage_Gun
63,Erangel (Remastered),2020-08-14T18:35:13.230186Z,PlayerFemale_A_C,None,Damage_Groggy
64,Erangel (Remastered),2020-08-14T18:35:13.230186Z,PlayerFemale_A_C,None,Damage_Groggy
65,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapHK416_C,HeadShot,Damage_Gun
66,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapMini14_C,LegShot,Damage_Gun
67,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapBerylM762_C,TorsoShot,Damage_Gun
68,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapHK416_C,TorsoShot,Damage_Gun
69,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapMini14_C,PelvisShot,Damage_Gun
70,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapHK416_C,HeadShot,Damage_Gun
71,Erangel (Remastered),2020-08-14T18:35:13.230186Z,PlayerFemale_A_C,None,Damage_Groggy
72,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapMini14_C,TorsoShot,Damage_Gun
73,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapBerylM762_C,PelvisShot,Damage_Gun
74,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapBerylM762_C,LegShot,Damage_Gun
75,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapMini14_C,LegShot,Damage_Gun
76,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapSKS_C,TorsoShot,Damage_Gun
77,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapSCAR-L_C,TorsoShot,Damage_Gun
78,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapBerylM762_C,HeadShot,Damage_Gun
79,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapBerylM762_C,TorsoShot,Damage_Gun
80,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapFNFal_C,TorsoShot,Damage_Gun
81,Erangel (Remastered),2020-08-14T18:35:13.230186Z,PlayerFemale_A_C,None,Damage_Groggy
82,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapFNFal_C,TorsoShot,Damage_Gun
83,Erangel (Remastered),2020-08-14T18:35:13.230186Z,WeapSKS_C,TorsoShot,Damage_Gun
