,map_name,started,weap_name,d_reason,d_category
0,Miramar,2020-09-10T23:54:52.1371165Z,WeapHK416_C,HeadShot,Damage_Gun
1,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,TorsoShot,Damage_Gun
2,Miramar,2020-09-10T23:54:52.1371165Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
3,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,LegShot,Damage_Gun
4,Miramar,2020-09-10T23:54:52.1371165Z,WeapSKS_C,HeadShot,Damage_Gun
5,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,PelvisShot,Damage_Gun
6,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,HeadShot,Damage_Gun
7,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,HeadShot,Damage_Gun
8,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,HeadShot,Damage_Gun
9,Miramar,2020-09-10T23:54:52.1371165Z,WeapHK416_C,TorsoShot,Damage_Gun
10,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,TorsoShot,Damage_Gun
11,Miramar,2020-09-10T23:54:52.1371165Z,PlayerFemale_A_C,None,Damage_Groggy
12,Miramar,2020-09-10T23:54:52.1371165Z,WeapSKS_C,TorsoShot,Damage_Gun
13,Miramar,2020-09-10T23:54:52.1371165Z,PlayerFemale_A_C,None,Damage_Groggy
14,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,HeadShot,Damage_Gun
15,Miramar,2020-09-10T23:54:52.1371165Z,WeapFNFal_C,PelvisShot,Damage_Gun
16,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,HeadShot,Damage_Gun
17,Miramar,2020-09-10T23:54:52.1371165Z,PlayerFemale_A_C,None,Damage_Groggy
18,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,TorsoShot,Damage_Gun
19,Miramar,2020-09-10T23:54:52.1371165Z,WeapHK416_C,TorsoShot,Damage_Gun
20,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,TorsoShot,Damage_Gun
21,Miramar,2020-09-10T23:54:52.1371165Z,WeapFNFal_C,TorsoShot,Damage_Gun
22,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,TorsoShot,Damage_Gun
23,Miramar,2020-09-10T23:54:52.1371165Z,PlayerFemale_A_C,None,Damage_Groggy
24,Miramar,2020-09-10T23:54:52.1371165Z,WeapHK416_C,TorsoShot,Damage_Gun
25,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,LegShot,Damage_Gun
26,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,LegShot,Damage_Gun
27,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,TorsoShot,Damage_Gun
28,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,ArmShot,Damage_Gun
29,Miramar,2020-09-10T23:54:52.1371165Z,WeapHK416_C,LegShot,Damage_Gun
30,Miramar,2020-09-10T23:54:52.1371165Z,WeapHK416_C,LegShot,Damage_Gun
31,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,TorsoShot,Damage_Gun
32,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,TorsoShot,Damage_Gun
33,Miramar,2020-09-10T23:54:52.1371165Z,WeapHK416_C,TorsoShot,Damage_Gun
34,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,TorsoShot,Damage_Gun
35,Miramar,2020-09-10T23:54:52.1371165Z,WeapMini14_C,TorsoShot,Damage_Gun
36,Miramar,2020-09-10T23:54:52.1371165Z,WeapFNFal_C,HeadShot,Damage_Gun
37,Miramar,2020-09-10T23:54:52.1371165Z,WeapSKS_C,LegShot,Damage_Gun
38,Miramar,2020-09-10T23:54:52.1371165Z,WeapBerylM762_C,LegShot,Damage_Gun
