,map_name,started,weap_name,d_reason,d_category
0,Miramar,2020-10-09T09:42:07.6442521Z,WeapFNFal_C,ArmShot,Damage_Gun
1,Miramar,2020-10-09T09:42:07.6442521Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
2,Miramar,2020-10-09T09:42:07.6442521Z,WeapFNFal_C,HeadShot,Damage_Gun
3,Miramar,2020-10-09T09:42:07.6442521Z,WeapHK416_C,LegShot,Damage_Gun
4,Miramar,2020-10-09T09:42:07.6442521Z,PlayerMale_A_C,None,Damage_Groggy
5,Miramar,2020-10-09T09:42:07.6442521Z,PlayerFemale_A_C,None,Damage_Groggy
6,Miramar,2020-10-09T09:42:07.6442521Z,WeapHK416_C,HeadShot,Damage_Gun
7,Miramar,2020-10-09T09:42:07.6442521Z,WeapHK416_C,TorsoShot,Damage_Gun
8,Miramar,2020-10-09T09:42:07.6442521Z,WeapBerylM762_C,HeadShot,Damage_Gun
9,Miramar,2020-10-09T09:42:07.6442521Z,PlayerFemale_A_C,None,Damage_Groggy
10,Miramar,2020-10-09T09:42:07.6442521Z,WeapMini14_C,TorsoShot,Damage_Gun
11,Miramar,2020-10-09T09:42:07.6442521Z,WeapFNFal_C,TorsoShot,Damage_Gun
12,Miramar,2020-10-09T09:42:07.6442521Z,BP_MolotovFireDebuff_C,NonSpecific,Damage_Molotov
13,Miramar,2020-10-09T09:42:07.6442521Z,WeapFNFal_C,LegShot,Damage_Gun
14,Miramar,2020-10-09T09:42:07.6442521Z,PlayerFemale_A_C,None,Damage_Groggy
15,Miramar,2020-10-09T09:42:07.6442521Z,PlayerFemale_A_C,None,Damage_Groggy
16,Miramar,2020-10-09T09:42:07.6442521Z,PlayerFemale_A_C,None,Damage_Groggy
17,Miramar,2020-10-09T09:42:07.6442521Z,WeapBerylM762_C,TorsoShot,Damage_Gun
18,Miramar,2020-10-09T09:42:07.6442521Z,PlayerFemale_A_C,None,Damage_Groggy
19,Miramar,2020-10-09T09:42:07.6442521Z,PlayerFemale_A_C,None,Damage_Groggy
20,Miramar,2020-10-09T09:42:07.6442521Z,WeapFNFal_C,TorsoShot,Damage_Gun
21,Miramar,2020-10-09T09:42:07.6442521Z,WeapSKS_C,HeadShot,Damage_Gun
22,Miramar,2020-10-09T09:42:07.6442521Z,WeapBerylM762_C,TorsoShot,Damage_Gun
23,Miramar,2020-10-09T09:42:07.6442521Z,PlayerFemale_A_C,None,Damage_Groggy
24,Miramar,2020-10-09T09:42:07.6442521Z,WeapAK47_C,LegShot,Damage_Gun
25,Miramar,2020-10-09T09:42:07.6442521Z,WeapMini14_C,LegShot,Damage_Gun
26,Miramar,2020-10-09T09:42:07.6442521Z,WeapMini14_C,TorsoShot,Damage_Gun
27,Miramar,2020-10-09T09:42:07.6442521Z,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
28,Miramar,2020-10-09T09:42:07.6442521Z,WeapBerylM762_C,TorsoShot,Damage_Gun
29,Miramar,2020-10-09T09:42:07.6442521Z,WeapM16A4_C,TorsoShot,Damage_Gun
30,Miramar,2020-10-09T09:42:07.6442521Z,WeapFNFal_C,HeadShot,Damage_Gun
31,Miramar,2020-10-09T09:42:07.6442521Z,WeapHK416_C,TorsoShot,Damage_Gun
