,map_name,started,weap_name,d_reason,d_category
0,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapHK416_C,TorsoShot,Damage_Gun
1,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,TorsoShot,Damage_Gun
2,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapHK416_C,LegShot,Damage_Gun
3,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapAK47_C,TorsoShot,Damage_Gun
4,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerMale_A_C,None,Damage_Groggy
5,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerFemale_A_C,None,Damage_Groggy
6,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,TorsoShot,Damage_Gun
7,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,TorsoShot,Damage_Gun
8,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,TorsoShot,Damage_Gun
9,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,LegShot,Damage_Gun
10,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,TorsoShot,Damage_Gun
11,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerFemale_A_C,None,Damage_Groggy
12,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,PelvisShot,Damage_Gun
13,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,PelvisShot,Damage_Gun
14,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,HeadShot,Damage_Gun
15,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,PelvisShot,Damage_Gun
16,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
17,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,HeadShot,Damage_Gun
18,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapMini14_C,TorsoShot,Damage_Gun
19,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapM16A4_C,HeadShot,Damage_Gun
20,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,Uaz_B_01_esports_C,NonSpecific,Damage_VehicleHit
21,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerFemale_A_C,None,Damage_Groggy
22,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerMale_A_C,None,Damage_Groggy
23,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,TorsoShot,Damage_Gun
24,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,TorsoShot,Damage_Gun
25,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,TorsoShot,Damage_Gun
26,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,PelvisShot,Damage_Gun
27,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,HeadShot,Damage_Gun
28,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,TorsoShot,Damage_Gun
29,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,LegShot,Damage_Gun
30,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,HeadShot,Damage_Gun
31,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,HeadShot,Damage_Gun
32,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerFemale_A_C,None,Damage_Groggy
33,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerMale_A_C,None,Damage_Groggy
34,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerMale_A_C,None,Damage_Groggy
35,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapThompson_C,TorsoShot,Damage_Gun
36,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,ArmShot,Damage_Gun
37,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,HeadShot,Damage_Gun
38,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,PelvisShot,Damage_Gun
39,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,BP_FireEffectController_C,NonSpecific,Damage_Molotov
40,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerFemale_A_C,None,Damage_Groggy
41,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerFemale_A_C,None,Damage_Groggy
42,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapBerylM762_C,HeadShot,Damage_Gun
43,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,Dacia_A_03_v2_Esports_C,NonSpecific,Damage_VehicleHit
44,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,HeadShot,Damage_Gun
45,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerFemale_A_C,None,Damage_Groggy
46,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,TorsoShot,Damage_Gun
47,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,BP_MolotovFireDebuff_C,NonSpecific,Damage_Molotov
48,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerMale_A_C,None,Damage_Groggy
49,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,TorsoShot,Damage_Gun
50,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,PelvisShot,Damage_Gun
51,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapHK416_C,TorsoShot,Damage_Gun
52,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,LegShot,Damage_Gun
53,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
54,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,HeadShot,Damage_Gun
55,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,WeapFNFal_C,TorsoShot,Damage_Gun
56,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
57,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerFemale_A_C,None,Damage_Groggy
58,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,PlayerMale_A_C,None,Damage_Groggy
59,Erangel (Remastered),2020-09-05T10:04:27.7634795Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
60,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapHK416_C,LegShot,Damage_Gun
61,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapHK416_C,TorsoShot,Damage_Gun
62,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
63,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapHK416_C,HeadShot,Damage_Gun
64,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapHK416_C,TorsoShot,Damage_Gun
65,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapBerylM762_C,TorsoShot,Damage_Gun
66,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapBerylM762_C,TorsoShot,Damage_Gun
67,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapThompson_C,PelvisShot,Damage_Gun
68,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapFNFal_C,TorsoShot,Damage_Gun
69,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapAK47_C,TorsoShot,Damage_Gun
70,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,PlayerFemale_A_C,None,Damage_Groggy
71,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
72,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,PlayerMale_A_C,None,Damage_Groggy
73,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapFNFal_C,HeadShot,Damage_Gun
74,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
75,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,PlayerFemale_A_C,None,Damage_Groggy
76,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapSKS_C,PelvisShot,Damage_Gun
77,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapBerylM762_C,TorsoShot,Damage_Gun
78,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapHK416_C,HeadShot,Damage_Gun
79,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapFNFal_C,PelvisShot,Damage_Gun
80,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapBerylM762_C,HeadShot,Damage_Gun
81,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,PlayerMale_A_C,None,Damage_Groggy
82,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,PlayerFemale_A_C,None,Damage_Groggy
83,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapBerylM762_C,TorsoShot,Damage_Gun
84,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,PlayerFemale_A_C,None,Damage_Groggy
85,Erangel (Remastered),2020-09-13T11:23:59.1450438Z,WeapBerylM762_C,HeadShot,Damage_Gun
