map_name,started,item_id,category,name,x,y,z
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,CC_Tiikzu,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,CC_Mise,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,CC_teme,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,CC_NOOKIE,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,LZR_Uncivil,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,LZR_PurdyKurty,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,LZR_aLOW,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,LZR_luke12,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,4AM_We1less,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,4AM_ZGGO1,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,4AM_xxxLu,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,4AM_Forever,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,RUM_LosHD,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,RUM_Waldoe,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,RUM_CherryPoppin,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,RUM_Microfry,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,ENF_Seongjang,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,ENF_indigo,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,ENF_kAyle,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,ENF_DoYa,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,TL_Sambty,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,TL_ibiza,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,TL_jeemzz,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,TL_Jembty,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,AHQ_YanLi,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,AHQ_Cc,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,AHQ_SR,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,AHQ_Milk,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,SST_gabha,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,SST_CrazySam,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,SST_kendesu,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,SST_fiachan,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,GNS_Kaymind,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,GNS_Nerf,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,GNS_hwinn,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,GNS_Pr0phie,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,WCK_Harald,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,WCK_SzylzEN,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,WCK_Ragnar,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,WCK_RiboxD,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,TSM_rawryy,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,TSM_Gustav,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,TSM_mykLe,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,TSM_Iroh,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,ATH_Xtreme,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,ATH_Fludd,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,ATH_Jouxy,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,ATH_Zoidm8,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,DTN_Hikari,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,DTN_Aqua5,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,DTN_WICK2D,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,DTN_ISCO,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,SDV_Nickyyy,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,SDV_Turtle,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,SDV_Jettt,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,SDV_Leviz,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,QM_L1gEEE,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,QM_WuFeng,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,QM_YIZz,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,QM_JiYy,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,AFF_Style,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,AFF_Shadow,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,AFF_Lambu,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_B_01_StartParachutePack_C,Equipment,AFF_NN,863629.4375,754570.5,150088.0
Miramar,2019-11-10T04:28:57.291387Z,Item_Head_F_02_Lv2_C,Equipment,WCK_SzylzEN,500247.34375,540790.1875,21153.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,AFF_NN,635750.875,523878.34375,3415.260009765625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Mini14_C,Weapon,AFF_NN,635752.1875,523948.15625,3415.260009765625
Miramar,2019-11-10T04:28:57.291387Z,Item_Armor_D_01_Lv2_C,Equipment,AFF_NN,635822.625,523981.5,3415.260009765625
Miramar,2019-11-10T04:28:57.291387Z,Item_Armor_E_01_Lv1_C,Equipment,AFF_Shadow,636885.25,614576.875,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,WCK_SzylzEN,499482.03125,542078.0625,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Stock_SniperRifle_BulletLoops_C,Attachment,WCK_SzylzEN,499455.15625,542105.9375,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,WCK_SzylzEN,499383.21875,542115.1875,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_E_02_Lv1_C,Equipment,AFF_Shadow,637326.625,615026.125,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_FNFal_C,Weapon,WCK_SzylzEN,498211.1875,542024.6875,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,WCK_SzylzEN,498211.5625,542025.1875,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Magazine_Extended_SniperRifle_C,Attachment,WCK_SzylzEN,498211.5625,542025.1875,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Pan_C,Weapon,AFF_NN,636780.4375,523977.5,3415.260009765625
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Muzzle_FlashHider_SniperRifle_C,Attachment,AFF_Shadow,637017.125,614281.25,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Upper_CQBSS_C,Attachment,WCK_Harald,489634.90625,568364.4375,19884.669921875
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_SmokeBomb_C,Equipment,GNS_Kaymind,376514.65625,436614.3125,5637.7197265625
Miramar,2019-11-10T04:28:57.291387Z,Item_Heal_FirstAid_C,Use,AFF_NN,636474.3125,525012.9375,3415.260009765625
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Magazine_Extended_Large_C,Attachment,AFF_Shadow,637346.4375,614021.625,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Upper_Scope6x_C,Attachment,GNS_Nerf,370768.625,424083.125,6359.64990234375
Miramar,2019-11-10T04:28:57.291387Z,Item_Boost_EnergyDrink_C,Use,AFF_Shadow,637348.1875,614023.8125,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,GNS_hwinn,365315.0625,440358.875,6595.52001953125
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Upper_DotSight_01_C,Attachment,QM_L1gEEE,595546.1875,479301.9375,6989.599609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,GNS_hwinn,365313.625,440359.71875,6595.52001953125
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Lower_Foregrip_C,Attachment,QM_L1gEEE,595622.0625,479233.34375,6989.599609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Pan_C,Weapon,WCK_Harald,489461.15625,569053.4375,19884.669921875
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Muzzle_FlashHider_SniperRifle_C,Attachment,QM_L1gEEE,595664.6875,478728.1875,6989.599609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Magazine_Extended_SniperRifle_C,Attachment,QM_JiYy,622965.5625,468204.78125,8086.11962890625
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_F_01_Lv2_C,Equipment,ATH_Fludd,380442.5,318750.90625,12626.609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Muzzle_Compensator_SniperRifle_C,Attachment,GNS_Nerf,370020.0625,424167.71875,6331.64990234375
Miramar,2019-11-10T04:28:57.291387Z,Item_Head_E_02_Lv1_C,Equipment,QM_L1gEEE,595625.8125,478427.78125,6989.599609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_AK47_C,Weapon,AFF_Shadow,637604.25,614268.25,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_F_01_Lv2_C,Equipment,WCK_SzylzEN,498508.1875,539827.0,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_E_01_Lv1_C,Equipment,QM_JiYy,622956.4375,468188.375,8086.11962890625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Molotov_C,Equipment,QM_YIZz,594805.6875,476776.625,6951.27001953125
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_12Guage_C,Ammunition,LZR_Uncivil,466315.5,316311.4375,4631.52978515625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_SmokeBomb_C,Equipment,QM_YIZz,594784.875,476772.90625,6951.27001953125
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Upper_Holosight_C,Attachment,QM_JiYy,622971.875,468187.75,8086.11962890625
Miramar,2019-11-10T04:28:57.291387Z,Item_Heal_FirstAid_C,Use,TSM_Gustav,375554.34375,368880.1875,13380.1494140625
Miramar,2019-11-10T04:28:57.291387Z,Item_Heal_Bandage_C,Use,WCK_SzylzEN,498540.625,539815.375,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,LZR_Uncivil,466350.90625,316417.53125,4631.52978515625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_SmokeBomb_C,Equipment,GNS_Kaymind,376502.0625,434852.4375,5609.7197265625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Berreta686_C,Weapon,LZR_Uncivil,466342.90625,316434.53125,4631.52978515625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_AK47_C,Weapon,GNS_hwinn,365357.59375,440421.46875,6595.52001953125
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Pan_C,Weapon,ATH_Fludd,380535.59375,318779.9375,12626.609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Lower_HalfGrip_C,Attachment,AFF_Shadow,637604.25,614268.25,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Head_F_02_Lv2_C,Equipment,WCK_RiboxD,468699.46875,529590.5625,19907.2890625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_SKS_C,Weapon,LZR_Uncivil,466359.5,316439.71875,4631.52978515625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_12Guage_C,Ammunition,LZR_Uncivil,466380.0,316461.5,4631.52978515625
Miramar,2019-11-10T04:28:57.291387Z,Item_Head_E_01_Lv1_C,Equipment,QM_YIZz,594749.0625,476482.375,6951.27001953125
Miramar,2019-11-10T04:28:57.291387Z,Item_Head_E_02_Lv1_C,Equipment,GNS_Kaymind,376469.65625,434786.46875,5609.7197265625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,AFF_Shadow,637604.25,614268.25,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Armor_D_01_Lv2_C,Equipment,WCK_Harald,488434.875,568820.1875,19884.669921875
Miramar,2019-11-10T04:28:57.291387Z,Item_Head_E_01_Lv1_C,Equipment,TSM_Gustav,375389.0625,369475.0625,13380.1494140625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,AFF_Shadow,637604.25,614268.25,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_F_01_Lv2_C,Equipment,TSM_Gustav,375380.125,369552.5625,13380.1494140625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,AFF_Shadow,637604.25,614268.25,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_12Guage_C,Ammunition,ENF_indigo,587783.125,378190.21875,9554.8798828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_M16A4_C,Weapon,ATH_Fludd,381050.15625,319019.78125,12626.609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Mini14_C,Weapon,WCK_RiboxD,469176.125,529160.4375,19907.2890625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,WCK_RiboxD,469174.875,529163.5625,19907.2890625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,AFF_Shadow,637604.25,614268.25,-421.2799987792969
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,ATH_Fludd,381039.90625,319045.40625,12626.609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Winchester_C,Weapon,ENF_indigo,587713.25,378137.34375,9582.8798828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Boost_EnergyDrink_C,Use,WCK_SzylzEN,499115.9375,540539.625,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Boost_EnergyDrink_C,Use,QM_JiYy,623507.25,468292.1875,8086.14990234375
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,ATH_Fludd,381053.46875,319093.625,12626.609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_F_01_Lv2_C,Equipment,ATH_Xtreme,366277.1875,309967.1875,8231.3193359375
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,WCK_SzylzEN,499226.0,540548.25,21125.66015625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_M16A4_C,Weapon,QM_YIZz,594363.6875,476455.875,6923.27001953125
Miramar,2019-11-10T04:28:57.291387Z,Item_Armor_C_01_Lv3_C,Equipment,WCK_RiboxD,469164.875,529143.8125,19907.2890625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,ATH_Fludd,381080.3125,319152.4375,12626.609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Stock_SniperRifle_CheekPad_C,Attachment,QM_JiYy,623522.25,468295.1875,8086.14990234375
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Upper_Scope6x_C,Attachment,ATH_Xtreme,366231.1875,310047.625,8231.3193359375
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,QM_YIZz,594355.625,476460.03125,6923.27001953125
Miramar,2019-11-10T04:28:57.291387Z,Item_Heal_Bandage_C,Use,GNS_Kaymind,376258.78125,434354.0,5609.7197265625
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Cowbar_C,Weapon,WCK_Harald,488088.59375,568807.125,19884.669921875
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,QM_YIZz,594354.625,476460.75,6923.27001953125
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Molotov_C,Equipment,ENF_indigo,587541.625,377768.84375,9582.8798828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,GNS_Nerf,370891.15625,423488.34375,6246.85009765625
Miramar,2019-11-10T04:28:57.291387Z,Item_Heal_FirstAid_C,Use,QM_WuFeng,635694.75,442399.5,5155.1298828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_M24_C,Weapon,WCK_Harald,488088.59375,568807.125,19884.669921875
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_AK47_C,Weapon,QM_L1gEEE,595670.8125,478332.9375,7311.599609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Muzzle_Compensator_Large_C,Attachment,ENF_Seongjang,480678.375,426470.0,10932.9296875
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,QM_L1gEEE,595681.8125,478341.0625,7311.599609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,WCK_Harald,488100.0625,568802.1875,19884.669921875
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Upper_Aimpoint_C,Attachment,ENF_Seongjang,480697.0625,426439.0625,10932.9296875
Miramar,2019-11-10T04:28:57.291387Z,Item_Head_E_02_Lv1_C,Equipment,QM_WuFeng,635751.875,442435.84375,5155.1298828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Armor_D_01_Lv2_C,Equipment,ATH_Fludd,381076.71875,319712.09375,12626.609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Upper_DotSight_01_C,Attachment,GNS_Kaymind,376475.1875,433940.34375,5637.7197265625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,QM_L1gEEE,595691.1875,478347.78125,7311.599609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Lower_ThumbGrip_C,Attachment,ATH_Xtreme,366023.5625,310760.4375,8231.3193359375
Miramar,2019-11-10T04:28:57.291387Z,Item_Heal_FirstAid_C,Use,ENF_indigo,587729.125,377492.0625,9582.8798828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Back_E_01_Lv1_C,Equipment,GNS_Nerf,371008.21875,423078.1875,6254.11962890625
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_762mm_C,Ammunition,QM_L1gEEE,595738.125,478300.5625,7311.599609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Muzzle_FlashHider_Large_C,Attachment,WCK_RiboxD,468549.65625,528812.25,19907.2890625
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Muzzle_Compensator_Medium_C,Attachment,WCK_Harald,488467.0625,568916.0,19884.669921875
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Upper_Scope3x_C,Attachment,ENF_Seongjang,481130.15625,426069.875,10932.9296875
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_Pan_C,Weapon,ENF_kAyle,511970.09375,427407.65625,9151.849609375
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_HK416_C,Weapon,ENF_indigo,588260.9375,377518.4375,9582.8798828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,AFF_NN,635424.875,525916.1875,3813.039794921875
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,ENF_indigo,588303.9375,377512.84375,9582.8798828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Attach_Weapon_Lower_AngledForeGrip_C,Attachment,ENF_Seongjang,481121.0625,426092.21875,10932.9296875
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,AFF_NN,635401.25,525954.625,3813.039794921875
Miramar,2019-11-10T04:28:57.291387Z,Item_Armor_E_01_Lv1_C,Equipment,QM_WuFeng,636031.0625,443012.1875,5155.1298828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Heal_Bandage_C,Use,QM_WuFeng,636031.0625,443012.1875,5155.1298828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Ammo_556mm_C,Ammunition,ENF_indigo,588285.8125,377488.40625,9582.8798828125
Miramar,2019-11-10T04:28:57.291387Z,Item_Heal_Bandage_C,Use,ATH_Xtreme,366488.59375,310730.9375,8259.330078125
Miramar,2019-11-10T04:28:57.291387Z,Item_Weapon_FNFal_C,Weapon,GNS_Kaymind,375792.0,433533.625,5609.7197265625
