map_name,started,item_id,category,name,x,y,z
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RUM_LosHD,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RUM_Microfry,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RUM_CherryPoppin,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RUM_Waldoe,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,NV_PATKAPS,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,NV_pride,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,NV_Moody,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,NV_Interrogate,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,VC_DJboy,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,VC_DouM,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,VC_Tide,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,VC_Summer,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,CC_Tiikzu,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,CC_Mise,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,CC_NOOKIE,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,CC_teme,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,TL_ibiza,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,TL_Sambty,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,TL_Jembty,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,TL_jeemzz,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RJ_CiNVe,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RJ_SeaKingJAWS,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RJ_Wesker,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RJ_MUSHAMARU,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,AG_DUCKMANZ,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,AG_DMG,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,AG_Sceat,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,AG_ThanawatTH,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,GEX_Leo,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,GEX_sophiya666,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,GEX_kane,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,GEX_ChiaWei1031,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,SST_CrazySam,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,SST_gabha,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,SST_fiachan,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,SST_kendesu,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,IFTY_L1nnnn,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,IFTY_Boliang,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,IFTY_Jiaoyang,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,IFTY_LongSkr,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,WCK_SzylzEN,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,WCK_Harald,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,WCK_Ragnar,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,WCK_RiboxD,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RED_ps1co,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RED_and1FPS,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RED_raspu,175629.78125,487353.1875,150088.0
Sanhok,2019-11-11T03:11:40.2542368Z,Item_Back_B_01_StartParachutePack_C,Equipment,RED_rustyzera,175629.78125,487353.1875,150088.0
